time_stamp,filtered_speed_kph,filtered_speed_mps,filtered_accel_mph2,filter_mode,target_distance_m,target_speed_mps,target_context,rule_dist_1,rule_speed_1,rule_context_1,rule_dist_2,rule_speed_2,rule_context_2,rule_dist_3,rule_speed_3,rule_context_3,rule_dist_4,rule_speed_4,rule_context_4,rule_dist_5,rule_speed_5,rule_context_5,rule_dist_6,rule_speed_6,rule_context_6,rule_dist_7,rule_speed_7,rule_context_7,rule_dist_8,rule_speed_8,rule_context_8,rule_dist_9,rule_speed_9,rule_context_9,rule_dist_10,rule_speed_10,rule_context_10,rule_dist_11,rule_speed_11,rule_context_11,rule_dist_12,rule_speed_12,rule_context_12,rule_dist_13,rule_speed_13,rule_context_13,rule_dist_14,rule_speed_14,rule_context_14,rule_dist_15,rule_speed_15,rule_context_15,rule_dist_16,rule_speed_16,rule_context_16,rule_dist_17,rule_speed_17,rule_context_17,rule_dist_18,rule_speed_18,rule_context_18,rule_dist_19,rule_speed_19,rule_context_19,rule_dist_20,rule_speed_20,rule_context_20,rule_dist_21,rule_speed_21,rule_context_21,rule_dist_22,rule_speed_22,rule_context_22,rule_dist_23,rule_speed_23,rule_context_23,rule_dist_24,rule_speed_24,rule_context_24,rule_dist_25,rule_speed_25,rule_context_25,rule_dist_26,rule_speed_26,rule_context_26,rule_dist_27,rule_speed_27,rule_context_27,rule_dist_28,rule_speed_28,rule_context_28,rule_dist_29,rule_speed_29,rule_context_29,rule_dist_30,rule_speed_30,rule_context_30
1752570471.664971,2.217,0.616,-0.020,stopper,8.805,0.000,CarFollow,9.431,0.000,BlockedLane,8.603,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.675034,2.216,0.616,-0.015,stopper,8.805,0.000,CarFollow,9.431,0.000,BlockedLane,8.603,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.685091,2.216,0.615,-0.010,stopper,8.805,0.000,CarFollow,9.431,0.000,BlockedLane,8.603,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.695150,2.215,0.615,-0.005,stopper,8.805,0.000,CarFollow,9.431,0.000,BlockedLane,8.603,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.705220,2.215,0.615,0.000,stopper,8.805,0.000,CarFollow,9.431,0.000,BlockedLane,8.603,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.715283,2.215,0.615,0.005,stopper,8.805,0.000,CarFollow,9.431,0.000,BlockedLane,8.603,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.725342,2.216,0.615,0.010,stopper,8.805,0.000,CarFollow,9.431,0.000,BlockedLane,8.603,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.735458,2.216,0.616,0.015,stopper,8.805,0.000,CarFollow,9.431,0.000,BlockedLane,8.603,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.745536,2.217,0.616,0.020,stopper,8.805,0.000,CarFollow,9.431,0.000,BlockedLane,8.603,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.755620,2.217,0.616,0.025,stopper,8.805,0.000,CarFollow,9.431,0.000,BlockedLane,8.603,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.765682,2.218,0.616,0.029,stopper,8.805,0.000,CarFollow,9.431,0.000,BlockedLane,8.603,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.775768,2.220,0.617,0.034,stopper,8.805,0.000,CarFollow,9.431,0.000,BlockedLane,8.603,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.785831,2.221,0.617,0.039,stopper,8.805,0.000,CarFollow,9.431,0.000,BlockedLane,8.603,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.795874,2.222,0.617,0.043,stopper,8.805,0.000,CarFollow,9.431,0.000,BlockedLane,8.603,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.805936,2.224,0.618,0.048,stopper,8.805,0.000,CarFollow,9.431,0.000,BlockedLane,8.603,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.816005,2.226,0.618,0.052,stopper,8.805,0.000,CarFollow,9.431,0.000,BlockedLane,8.603,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.826066,2.228,0.619,0.057,stopper,8.805,0.000,CarFollow,9.431,0.000,BlockedLane,8.603,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.836148,2.230,0.619,0.061,stopper,8.805,0.000,CarFollow,9.240,0.000,BlockedLane,8.011,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.846220,2.232,0.620,0.065,stopper,8.805,0.000,CarFollow,9.240,0.000,BlockedLane,8.011,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.856351,2.235,0.621,0.070,stopper,8.805,0.000,CarFollow,9.240,0.000,BlockedLane,8.011,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.866427,2.237,0.621,0.074,stopper,8.805,0.000,CarFollow,9.240,0.000,BlockedLane,8.011,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.876493,2.240,0.622,0.078,stopper,8.805,0.000,CarFollow,9.240,0.000,BlockedLane,8.011,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.886548,2.243,0.623,0.082,stopper,8.805,0.000,CarFollow,9.240,0.000,BlockedLane,8.011,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.896604,2.246,0.624,0.087,stopper,8.805,0.000,CarFollow,9.240,0.000,BlockedLane,8.011,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.906667,2.249,0.625,0.091,stopper,8.805,0.000,CarFollow,9.240,0.000,BlockedLane,8.011,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.916724,2.253,0.626,0.095,stopper,8.805,0.000,CarFollow,9.240,0.000,BlockedLane,8.011,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.926783,2.256,0.627,0.099,stopper,8.805,0.000,CarFollow,9.240,0.000,BlockedLane,8.011,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.936842,2.260,0.628,0.103,stopper,8.805,0.000,CarFollow,9.240,0.000,BlockedLane,8.011,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.946874,2.264,0.629,0.107,stopper,8.805,0.000,CarFollow,9.240,0.000,BlockedLane,8.011,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.956939,2.267,0.630,0.111,stopper,8.805,0.000,CarFollow,9.018,0.000,BlockedLane,7.711,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.967004,2.272,0.631,0.114,stopper,8.805,0.000,CarFollow,9.018,0.000,BlockedLane,7.711,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.977063,2.276,0.632,0.118,stopper,8.805,0.000,CarFollow,9.018,0.000,BlockedLane,7.711,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.987114,2.280,0.633,0.122,stopper,8.805,0.000,CarFollow,9.018,0.000,BlockedLane,7.711,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570471.997173,2.285,0.635,0.126,stopper,8.805,0.000,CarFollow,9.018,0.000,BlockedLane,7.711,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.007243,2.289,0.636,0.129,stopper,8.805,0.000,CarFollow,9.018,0.000,BlockedLane,7.711,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.017317,2.294,0.637,0.133,stopper,8.805,0.000,CarFollow,9.018,0.000,BlockedLane,7.711,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.027375,2.299,0.639,0.137,stopper,8.805,0.000,CarFollow,9.018,0.000,BlockedLane,7.711,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.037418,2.304,0.640,0.140,stopper,8.805,0.000,CarFollow,9.018,0.000,BlockedLane,7.711,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.047481,2.309,0.641,0.144,stopper,8.805,0.000,CarFollow,9.018,0.000,BlockedLane,7.711,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.057554,2.314,0.643,0.147,stopper,8.805,0.000,CarFollow,9.018,0.000,BlockedLane,7.711,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.068888,2.320,0.645,0.151,stopper,8.805,0.000,CarFollow,9.018,0.000,BlockedLane,7.711,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.079013,2.326,0.646,0.155,stopper,8.805,0.000,CarFollow,9.018,0.000,BlockedLane,7.711,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.089163,2.332,0.648,0.158,stopper,8.805,0.000,CarFollow,9.018,0.000,BlockedLane,7.711,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.099221,2.337,0.649,0.161,stopper,8.805,0.000,CarFollow,9.018,0.000,BlockedLane,7.711,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.109279,2.343,0.651,0.165,stopper,8.805,0.000,CarFollow,9.018,0.000,BlockedLane,7.711,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.119339,2.349,0.653,0.168,stopper,8.805,0.000,CarFollow,9.018,0.000,BlockedLane,7.711,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.129409,2.356,0.654,0.171,stopper,8.805,0.000,CarFollow,8.853,0.000,BlockedLane,7.600,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.139483,2.362,0.656,0.174,stopper,8.805,0.000,CarFollow,8.853,0.000,BlockedLane,7.600,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.149542,2.368,0.658,0.177,stopper,8.805,0.000,CarFollow,8.853,0.000,BlockedLane,7.600,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.159621,2.375,0.660,0.181,stopper,8.805,0.000,CarFollow,8.853,0.000,BlockedLane,7.600,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.169684,2.381,0.661,0.184,stopper,8.805,0.000,CarFollow,8.853,0.000,BlockedLane,7.600,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.179749,2.388,0.663,0.187,stopper,8.805,0.000,CarFollow,8.853,0.000,BlockedLane,7.600,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.189806,2.395,0.665,0.190,stopper,8.805,0.000,CarFollow,8.853,0.000,BlockedLane,7.600,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.199882,2.402,0.667,0.193,stopper,8.805,0.000,CarFollow,8.853,0.000,BlockedLane,7.600,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.209983,2.409,0.669,0.196,stopper,8.805,0.000,CarFollow,8.853,0.000,BlockedLane,7.600,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.220057,2.416,0.671,0.198,stopper,8.805,0.000,CarFollow,8.853,0.000,BlockedLane,7.600,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.230123,2.423,0.673,0.201,stopper,8.805,0.000,CarFollow,8.853,0.000,BlockedLane,7.600,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.240196,2.431,0.675,0.204,stopper,8.805,0.000,CarFollow,8.853,0.000,BlockedLane,7.600,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.250284,2.438,0.677,0.207,stopper,8.805,0.000,CarFollow,8.853,0.000,BlockedLane,7.600,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.260344,2.446,0.679,0.210,stopper,8.805,0.000,CarFollow,8.853,0.000,BlockedLane,7.600,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.270405,2.453,0.681,0.212,stopper,8.805,0.000,CarFollow,8.853,0.000,BlockedLane,7.600,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.280465,2.461,0.684,0.215,stopper,8.805,0.000,CarFollow,8.853,0.000,BlockedLane,7.600,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.290525,2.469,0.686,0.218,stopper,8.805,0.000,CarFollow,8.853,0.000,BlockedLane,7.600,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.300582,2.477,0.688,0.220,stopper,8.805,0.000,CarFollow,8.853,0.000,BlockedLane,7.600,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.310640,2.485,0.690,0.223,stopper,8.805,0.000,CarFollow,8.853,0.000,BlockedLane,7.600,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.320717,2.493,0.692,0.225,stopper,8.805,0.000,CarFollow,8.749,0.000,BlockedLane,7.613,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.330822,2.501,0.695,0.228,stopper,8.805,0.000,CarFollow,8.749,0.000,BlockedLane,7.613,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.340895,2.509,0.697,0.230,stopper,8.805,0.000,CarFollow,8.749,0.000,BlockedLane,7.613,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.350999,2.518,0.699,0.232,stopper,8.805,0.000,CarFollow,8.749,0.000,BlockedLane,7.613,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.361066,2.526,0.702,0.235,stopper,8.805,0.000,CarFollow,8.749,0.000,BlockedLane,7.613,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.371133,2.535,0.704,0.237,stopper,8.805,0.000,CarFollow,8.749,0.000,BlockedLane,7.613,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.381194,2.543,0.706,0.239,stopper,8.805,0.000,CarFollow,8.749,0.000,BlockedLane,7.613,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.391254,2.552,0.709,0.242,stopper,8.805,0.000,CarFollow,8.749,0.000,BlockedLane,7.613,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.401314,2.561,0.711,0.244,stopper,8.805,0.000,CarFollow,8.749,0.000,BlockedLane,7.613,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.411354,2.570,0.714,0.246,stopper,8.805,0.000,CarFollow,8.749,0.000,BlockedLane,7.613,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.421417,2.579,0.716,0.248,stopper,8.805,0.000,CarFollow,8.749,0.000,BlockedLane,7.613,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.431489,2.588,0.719,0.250,stopper,8.805,0.000,CarFollow,8.749,0.000,BlockedLane,7.613,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.441565,2.597,0.721,0.252,stopper,8.805,0.000,CarFollow,8.749,0.000,BlockedLane,7.613,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.451630,2.606,0.724,0.254,stopper,8.805,0.000,CarFollow,8.749,0.000,BlockedLane,7.613,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.461691,2.615,0.726,0.256,stopper,8.805,0.000,CarFollow,8.749,0.000,BlockedLane,7.613,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.471757,2.625,0.729,0.258,stopper,8.805,0.000,CarFollow,8.749,0.000,BlockedLane,7.613,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.481818,2.634,0.732,0.260,stopper,8.805,0.000,CarFollow,8.593,0.000,BlockedLane,7.001,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.491884,2.643,0.734,0.262,stopper,8.805,0.000,CarFollow,8.593,0.000,BlockedLane,7.001,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.501951,2.653,0.737,0.264,stopper,8.805,0.000,CarFollow,8.593,0.000,BlockedLane,7.001,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.512006,2.663,0.740,0.266,stopper,8.805,0.000,CarFollow,8.593,0.000,BlockedLane,7.001,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.522062,2.672,0.742,0.268,stopper,8.805,0.000,CarFollow,8.593,0.000,BlockedLane,7.001,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752570472.532138,2.682,0.745,0.269,stopper,8.805,0.000,CarFollow,8.593,0.000,BlockedLane,7.001,0.000,CarFollow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
