time_stamp,car_pose_front_axle_x_meters,car_pose_front_axle_y_meters,car_pose_yaw_degrees
1752570422.017313,131.735,-61.950,-52.771
1752570422.017313,131.735,-61.950,-52.771
1752570422.036344,131.787,-62.019,-52.771
1752570422.036344,131.787,-62.019,-52.771
1752570422.057787,131.847,-62.097,-52.771
1752570422.066226,131.870,-62.128,-52.771
1752570422.078806,131.906,-62.175,-52.727
1752570422.079771,131.909,-62.178,-52.727
1752570422.096517,131.955,-62.239,-52.727
1752570422.106055,131.981,-62.273,-52.727
1752570422.116209,132.009,-62.310,-52.727
1752570422.116209,132.009,-62.310,-52.727
1752570422.136256,132.065,-62.383,-52.727
1752570422.149670,132.102,-62.432,-52.715
1752570422.156680,132.121,-62.457,-52.687
1752570422.156680,132.121,-62.457,-52.687
1752570422.178380,132.180,-62.535,-52.687
1752570422.178380,132.180,-62.535,-52.687
1752570422.198833,132.236,-62.610,-52.687
1752570422.198833,132.236,-62.610,-52.687
1752570422.220208,132.295,-62.687,-52.671
1752570422.220737,132.296,-62.689,-52.667
1752570422.236220,132.338,-62.745,-52.667
1752570422.236220,132.338,-62.745,-52.667
1752570422.256343,132.393,-62.818,-52.667
1752570422.256343,132.393,-62.818,-52.667
1752570422.276597,132.449,-62.892,-52.667
1752570422.289107,132.484,-62.938,-52.667
1752570422.297207,132.506,-62.967,-52.667
1752570422.297207,132.506,-62.967,-52.667
1752570422.316128,132.557,-63.035,-52.667
1752570422.316128,132.557,-63.035,-52.667
1752570422.336584,132.613,-63.109,-52.667
1752570422.336584,132.613,-63.109,-52.667
1752570422.356305,132.667,-63.180,-52.667
1752570422.370845,132.707,-63.233,-52.682
1752570422.376333,132.722,-63.253,-52.682
1752570422.376333,132.722,-63.253,-52.682
1752570422.398439,132.782,-63.333,-52.682
1752570422.398439,132.782,-63.333,-52.682
1752570422.418029,132.835,-63.403,-52.682
1752570422.418029,132.835,-63.403,-52.682
1752570422.437467,132.887,-63.473,-52.682
1752570422.437467,132.887,-63.473,-52.682
1752570422.462627,132.956,-63.564,-52.687
1752570422.462627,132.956,-63.564,-52.687
1752570422.476432,132.994,-63.614,-52.687
1752570422.476432,132.994,-63.614,-52.687
1752570422.497061,133.049,-63.688,-52.687
1752570422.497061,133.049,-63.688,-52.687
1752570422.516747,133.103,-63.760,-52.687
1752570422.532472,133.146,-63.816,-52.700
1752570422.536343,133.156,-63.830,-52.692
1752570422.536343,133.156,-63.830,-52.692
1752570422.556423,133.210,-63.902,-52.692
1752570422.572932,133.255,-63.962,-52.692
1752570422.576102,133.264,-63.973,-52.692
1752570422.576102,133.264,-63.973,-52.692
1752570422.598229,133.324,-64.053,-52.703
1752570422.613166,133.365,-64.107,-52.703
1752570422.616044,133.373,-64.117,-52.703
1752570422.632766,133.418,-64.178,-52.703
1752570422.636175,133.428,-64.190,-52.703
1752570422.653552,133.475,-64.254,-52.703
1752570422.655795,133.481,-64.262,-52.703
1752570422.673177,133.529,-64.325,-52.703
1752570422.679394,133.546,-64.348,-52.740
1752570422.693717,133.585,-64.400,-52.740
1752570422.695758,133.590,-64.407,-52.740
1752570422.713319,133.639,-64.471,-52.740
1752570422.716102,133.646,-64.481,-52.740
1752570422.734072,133.695,-64.547,-52.740
1752570422.736287,133.701,-64.555,-52.740
1752570422.754305,133.751,-64.621,-52.741
1752570422.756321,133.757,-64.628,-52.766
1752570422.773118,133.803,-64.690,-52.766
1752570422.775907,133.811,-64.701,-52.766
1752570422.794497,133.863,-64.770,-52.766
1752570422.797705,133.872,-64.781,-52.766
1752570422.813543,133.916,-64.840,-52.766
1752570422.817067,133.925,-64.853,-52.766
1752570422.834333,133.973,-64.917,-52.779
1752570422.836628,133.980,-64.926,-52.779
1752570422.853423,134.027,-64.988,-52.779
1752570422.855783,134.033,-64.997,-52.779
1752570422.873209,134.082,-65.062,-52.779
1752570422.875710,134.089,-65.072,-52.779
1752570422.893217,134.139,-65.137,-52.779
1752570422.895762,134.146,-65.147,-52.779
1752570422.915800,134.202,-65.222,-52.795
1752570422.916022,134.203,-65.223,-52.796
1752570422.916022,134.203,-65.223,-52.796
1752570422.941202,134.274,-65.318,-52.796
1752570422.954774,134.312,-65.369,-52.796
1752570422.958127,134.322,-65.382,-52.796
1752570422.975559,134.372,-65.448,-52.796
1752570422.975856,134.373,-65.449,-52.796
1752570422.995652,134.429,-65.524,-52.815
1752570422.997344,134.434,-65.531,-52.815
1752570423.015488,134.486,-65.600,-52.815
1752570423.015488,134.486,-65.600,-52.815
1752570423.035692,134.544,-65.677,-52.815
1752570423.035692,134.544,-65.677,-52.815
1752570423.055995,134.602,-65.755,-52.822
1752570423.057044,134.605,-65.759,-52.824
1752570423.076172,134.661,-65.833,-52.824
1752570423.077425,134.664,-65.838,-52.824
1752570423.095583,134.717,-65.907,-52.824
1752570423.095583,134.717,-65.907,-52.824
1752570423.116064,134.777,-65.986,-52.824
1752570423.116064,134.777,-65.986,-52.824
1752570423.135459,134.833,-66.061,-52.824
1752570423.145067,134.862,-66.098,-52.828
1752570423.155465,134.892,-66.139,-52.828
1752570423.155465,134.892,-66.139,-52.828
1752570423.175652,134.951,-66.216,-52.828
1752570423.175652,134.951,-66.216,-52.828
1752570423.196912,135.014,-66.299,-52.828
1752570423.196912,135.014,-66.299,-52.828
1752570423.215935,135.070,-66.372,-52.828
1752570423.218986,135.079,-66.384,-52.806
1752570423.235660,135.129,-66.449,-52.806
1752570423.235660,135.129,-66.449,-52.806
1752570423.258342,135.196,-66.537,-52.806
1752570423.258342,135.196,-66.537,-52.806
1752570423.275737,135.248,-66.604,-52.806
1752570423.275737,135.248,-66.604,-52.806
1752570423.298207,135.316,-66.692,-52.760
1752570423.298598,135.317,-66.693,-52.736
1752570423.315410,135.367,-66.758,-52.736
1752570423.315410,135.367,-66.758,-52.736
1752570423.336023,135.429,-66.839,-52.736
1752570423.336023,135.429,-66.839,-52.736
1752570423.355375,135.487,-66.914,-52.736
1752570423.355375,135.487,-66.914,-52.736
1752570423.375718,135.548,-66.993,-52.736
1752570423.380858,135.564,-67.013,-52.676
1752570423.397078,135.612,-67.076,-52.676
1752570423.397078,135.612,-67.076,-52.676
1752570423.415444,135.668,-67.148,-52.676
1752570423.415444,135.668,-67.148,-52.676
1752570423.438273,135.737,-67.237,-52.607
1752570423.438273,135.737,-67.237,-52.607
1752570423.456710,135.792,-67.308,-52.607
1752570423.456710,135.792,-67.308,-52.607
1752570423.476014,135.851,-67.383,-52.607
1752570423.476014,135.851,-67.383,-52.607
1752570423.495706,135.910,-67.460,-52.607
1752570423.505234,135.939,-67.497,-52.607
1752570423.515611,135.970,-67.537,-52.607
1752570423.524316,135.996,-67.571,-52.519
1752570423.535846,136.031,-67.616,-52.519
1752570423.545272,136.060,-67.652,-52.519
1752570423.556021,136.092,-67.694,-52.519
1752570423.556021,136.092,-67.694,-52.519
1752570423.575732,136.152,-67.771,-52.519
1752570423.585479,136.182,-67.809,-52.519
1752570423.602358,136.233,-67.875,-52.509
1752570423.606665,136.246,-67.891,-52.438
1752570423.615966,136.274,-67.928,-52.438
1752570423.615966,136.274,-67.928,-52.438
1752570423.636023,136.335,-68.006,-52.438
1752570423.636023,136.335,-68.006,-52.438
1752570423.656367,136.397,-68.085,-52.438
1752570423.656367,136.397,-68.085,-52.438
1752570423.676305,136.458,-68.163,-52.438
1752570423.692186,136.507,-68.225,-52.344
1752570423.696758,136.520,-68.243,-52.344
1752570423.713220,136.571,-68.307,-52.344
1752570423.715503,136.578,-68.316,-52.344
1752570423.733043,136.632,-68.384,-52.344
1752570423.735649,136.640,-68.394,-52.344
1752570423.753281,136.693,-68.463,-52.344
