time_stamp,x_acc,y_acc,z_acc,x_acc_bias,y_acc_bias,z_acc_bias,pitch,roll,yaw,pitch_std,roll_std,yaw_std,x_gyro,y_gyro,z_gyro,x_gyro_bias,y_gyro_bias,z_gyro_bias,x_mag,y_mag,z_mag,sensor_time_counter,operation_mode,linear_acceleration_enabled,turn_switch_enabled
1752570363.062682,0.538190,-0.254748,-9.493592,0.000000,0.000000,0.000000,0.158231,-1.452014,-2.132907,0.000000,0.000000,0.000000,0.105555,0.721556,2.070899,0.169893,0.039170,-0.153522,-1.117958,0.539366,-4.501252,5948360,3,1,0
1752570363.072682,0.432224,0.112469,-9.649504,0.000000,0.000000,0.000000,0.166778,-1.453937,-2.110412,0.000000,0.000000,0.000000,-0.153219,1.087768,2.119063,0.169893,0.039170,-0.153522,-1.157185,0.514849,-4.508607,5948370,3,1,0
1752570363.082682,0.740406,0.415428,-9.783804,0.000000,0.000000,0.000000,0.180637,-1.457915,-2.088591,0.000000,0.000000,0.000000,-0.261228,1.582241,1.961205,0.169893,0.039170,-0.153522,-1.169443,0.490333,-4.513511,5948380,3,1,0
1752570363.092682,1.035948,0.160790,-9.879313,0.000000,0.000000,0.000000,0.197403,-1.461844,-2.068896,0.000000,0.000000,0.000000,-0.162836,1.590858,1.807066,0.169893,0.039170,-0.153522,-1.152281,0.473171,-4.513511,5948390,3,1,0
1752570363.102682,1.033455,-0.325552,-9.894030,0.000000,0.000000,0.000000,0.211296,-1.464418,-2.049347,0.000000,0.000000,0.000000,-0.040696,1.089296,1.924069,0.169893,0.039170,-0.153522,-1.120410,0.453558,-4.515963,5948400,3,1,0
1752570363.112682,0.644251,-0.483894,-9.754174,0.000000,0.000000,0.000000,0.219519,-1.466289,-2.027745,0.000000,0.000000,0.000000,-0.070375,0.623134,2.115989,0.169889,0.039161,-0.153523,-1.100796,0.426589,-4.515963,5948410,3,1,0
1752570363.122682,0.324770,-0.170340,-9.613651,0.000000,0.000000,0.000000,0.226018,-1.469471,-2.004516,0.000000,0.000000,0.000000,-0.282855,0.760987,2.155624,0.169889,0.039161,-0.153523,-1.098345,0.416783,-4.520866,5948420,3,1,0
1752570363.132682,0.394890,0.181104,-9.607810,0.000000,0.000000,0.000000,0.236216,-1.474773,-1.982582,0.000000,0.000000,0.000000,-0.408606,1.247262,1.926105,0.169889,0.039161,-0.153523,-1.115507,0.443751,-4.525769,5948430,3,1,0
1752570363.142682,0.633236,0.147804,-9.672213,0.000000,0.000000,0.000000,0.250658,-1.480550,-1.963349,0.000000,0.000000,0.000000,-0.399258,1.523187,1.764543,0.169889,0.039161,-0.153523,-1.137571,0.453558,-4.525769,5948440,3,1,0
1752570363.152682,0.805558,-0.150840,-9.705780,0.000000,0.000000,0.000000,0.265538,-1.485761,-1.944064,0.000000,0.000000,0.000000,-0.315981,1.281865,1.924898,0.169889,0.039161,-0.153523,-1.174346,0.441299,-4.525769,5948450,3,1,0
1752570363.162682,0.735763,-0.269331,-9.705208,0.000000,0.000000,0.000000,0.275731,-1.490183,-1.922267,0.000000,0.000000,0.000000,-0.260969,0.735755,2.147762,0.169889,0.039161,-0.153523,-1.230735,0.443751,-4.523317,5948460,3,1,0
1752570363.172682,0.467009,-0.104672,-9.646440,0.000000,0.000000,0.000000,0.281580,-1.494517,-1.898920,0.000000,0.000000,0.000000,-0.336948,0.519588,2.197895,0.169889,0.039161,-0.153523,-1.306736,0.463364,-4.518414,5948470,3,1,0
1752570363.182682,0.335109,0.032846,-9.548095,0.000000,0.000000,0.000000,0.287981,-1.500303,-1.875946,0.000000,0.000000,0.000000,-0.517570,0.858251,2.077242,0.169889,0.039161,-0.153523,-1.394996,0.468268,-4.508607,5948480,3,1,0
1752570363.192682,0.521727,-0.016077,-9.524305,0.000000,0.000000,0.000000,0.299897,-1.508376,-1.855356,0.000000,0.000000,0.000000,-0.814202,1.457492,1.762648,0.169889,0.039161,-0.153523,-1.434223,0.451106,-4.498801,5948490,3,1,0
1752570363.202682,0.905850,-0.092748,-9.571196,0.000000,0.000000,0.000000,0.316089,-1.519849,-1.837816,0.000000,0.000000,0.000000,-1.119229,1.610780,1.631921,0.169889,0.039161,-0.153523,-1.429319,0.426589,-4.488994,5948500,3,1,0
1752570363.212682,1.161949,0.102129,-9.649254,0.000000,0.000000,0.000000,0.330731,-1.533295,-1.819628,0.000000,0.000000,0.000000,-1.188276,1.168764,1.820575,0.169884,0.039150,-0.153524,-1.397448,0.399621,-4.479187,5948510,3,1,0
1752570363.222682,1.007119,0.370572,-9.677284,0.000000,0.000000,0.000000,0.339451,-1.546196,-1.798576,0.000000,0.000000,0.000000,-1.089259,0.537655,2.057205,0.169884,0.039150,-0.153524,-1.355769,0.370201,-4.474284,5948520,3,1,0
1752570363.232682,0.661344,0.353716,-9.660280,0.000000,0.000000,0.000000,0.343093,-1.558139,-1.776055,0.000000,0.000000,0.000000,-1.009081,0.288657,2.113976,0.169884,0.039150,-0.153524,-1.306736,0.350588,-4.466929,5948530,3,1,0
1752570363.242682,0.486401,0.169697,-9.617135,0.000000,0.000000,0.000000,0.347217,-1.569583,-1.753844,0.000000,0.000000,0.000000,-0.975628,0.600337,2.005146,0.169884,0.039150,-0.153524,-1.245445,0.348136,-4.462026,5948540,3,1,0
1752570363.252682,0.678776,0.131204,-9.657095,0.000000,0.000000,0.000000,0.355739,-1.581007,-1.733357,0.000000,0.000000,0.000000,-0.994967,1.021284,1.837502,0.169884,0.039150,-0.153524,-1.176798,0.357943,-4.457122,5948550,3,1,0
1752570363.262682,0.966168,0.315277,-9.787487,0.000000,0.000000,0.000000,0.366850,-1.592163,-1.714300,0.000000,0.000000,0.000000,-0.850099,1.029424,1.773184,0.169884,0.039150,-0.153524,-1.117958,0.367749,-4.454671,5948560,3,1,0
1752570363.272682,0.976542,0.382970,-9.846194,0.000000,0.000000,0.000000,0.375368,-1.600688,-1.694870,0.000000,0.000000,0.000000,-0.536865,0.581494,1.878079,0.169884,0.039150,-0.153524,-1.078732,0.382459,-4.454671,5948570,3,1,0
1752570363.282682,0.655199,0.304544,-9.710785,0.000000,0.000000,0.000000,0.379189,-1.606305,-1.673921,0.000000,0.000000,0.000000,-0.303050,0.261248,2.017200,0.169884,0.039150,-0.153524,-1.073828,0.416783,-4.454671,5948580,3,1,0
1752570363.292682,0.418989,0.500683,-9.542765,0.000000,0.000000,0.000000,0.382388,-1.610141,-1.651788,0.000000,0.000000,0.000000,-0.172488,0.434943,2.096592,0.169884,0.039150,-0.153524,-1.105700,0.482978,-4.459574,5948590,3,1,0
1752570363.302682,0.581384,0.796878,-9.514273,0.000000,0.000000,0.000000,0.388759,-1.612701,-1.629537,0.000000,0.000000,0.000000,-0.005717,0.764158,2.033681,0.169884,0.039150,-0.153524,-1.174346,0.561431,-4.469381,5948600,3,1,0
1752570363.312682,0.787464,0.600384,-9.544637,0.000000,0.000000,0.000000,0.397415,-1.613289,-1.608788,0.000000,0.000000,0.000000,0.203638,0.856866,1.863419,0.169877,0.039139,-0.153525,-1.245445,0.588399,-4.474284,5948610,3,1,0
1752570363.322682,0.868960,0.152865,-9.545328,0.000000,0.000000,0.000000,0.405825,-1.611498,-1.588939,0.000000,0.000000,0.000000,0.438935,0.683030,1.864332,0.169877,0.039139,-0.153525,-1.318994,0.571237,-4.474284,5948620,3,1,0
1752570363.332682,0.796757,0.194108,-9.530444,0.000000,0.000000,0.000000,0.411245,-1.607394,-1.568169,0.000000,0.000000,0.000000,0.679960,0.362938,2.024854,0.169877,0.039139,-0.153525,-1.368028,0.539366,-4.471832,5948630,3,1,0
1752570363.342682,0.636451,0.610593,-9.379005,0.000000,0.000000,0.000000,0.413915,-1.601209,-1.545746,0.000000,0.000000,0.000000,0.863753,0.189598,2.123367,0.169877,0.039139,-0.153525,-1.363124,0.522204,-4.466929,5948640,3,1,0
1752570363.352682,0.568921,0.850315,-9.198043,0.000000,0.000000,0.000000,0.416225,-1.592987,-1.523272,0.000000,0.000000,0.000000,1.089620,0.278845,2.040026,0.169877,0.039139,-0.153525,-1.316543,0.514849,-4.462026,5948650,3,1,0
1752570363.362682,0.600714,0.670528,-9.154411,0.000000,0.000000,0.000000,0.420105,-1.582710,-1.502047,0.000000,0.000000,0.000000,1.235622,0.439772,1.952138,0.169877,0.039139,-0.153525,-1.255251,0.507494,-4.459574,5948660,3,1,0
1752570363.372682,0.753534,0.447143,-9.270541,0.000000,0.000000,0.000000,0.424926,-1.571935,-1.480799,0.000000,0.000000,0.000000,1.189655,0.413759,2.057216,0.169877,0.039139,-0.153525,-1.218476,0.517301,-4.462026,5948670,3,1,0
1752570363.382682,0.899275,0.416276,-9.407520,0.000000,0.000000,0.000000,0.428101,-1.561919,-1.458128,0.000000,0.000000,0.000000,1.156709,0.121418,2.133011,0.169877,0.039139,-0.153525,-1.223380,0.558979,-4.466929,5948680,3,1,0
1752570363.392682,0.854026,0.333622,-9.446320,0.000000,0.000000,0.000000,0.427507,-1.551514,-1.435665,0.000000,0.000000,0.000000,1.236252,-0.274072,2.027669,0.169877,0.039139,-0.153525,-1.213573,0.578592,-4.469381,5948690,3,1,0
1752570363.402682,0.608172,0.274208,-9.419325,0.000000,0.000000,0.000000,0.423530,-1.540404,-1.414208,0.000000,0.000000,0.000000,1.284908,-0.486088,1.966820,0.169877,0.039139,-0.153525,-1.186605,0.588399,-4.474284,5948700,3,1,0
1752570363.412682,0.458185,0.376091,-9.452071,0.000000,0.000000,0.000000,0.418918,-1.529121,-1.392677,0.000000,0.000000,0.000000,1.217323,-0.402610,2.010517,0.169877,0.039128,-0.153527,-1.162088,0.608012,-4.476736,5948710,3,1,0
1752570363.422682,0.534534,0.433661,-9.545742,0.000000,0.000000,0.000000,0.416523,-1.519589,-1.370839,0.000000,0.000000,0.000000,1.014290,-0.166409,1.957377,0.169877,0.039128,-0.153527,-1.166991,0.637432,-4.484091,5948720,3,1,0
1752570363.432682,0.688283,0.246868,-9.574857,0.000000,0.000000,0.000000,0.415675,-1.511351,-1.350356,0.000000,0.000000,0.000000,0.963968,-0.083431,1.821755,0.169877,0.039128,-0.153527,-1.230735,0.674207,-4.493897,5948730,3,1,0
1752570363.442682,0.806787,0.052563,-9.583293,0.000000,0.000000,0.000000,0.414640,-1.503632,-1.331066,0.000000,0.000000,0.000000,0.855116,-0.205319,1.761798,0.169877,0.039128,-0.153527,-1.299381,0.659497,-4.496349,5948740,3,1,0
1752570363.452682,0.766565,0.078510,-9.660606,0.000000,0.000000,0.000000,0.411282,-1.497431,-1.311595,0.000000,0.000000,0.000000,0.732575,-0.512515,1.816870,0.169877,0.039128,-0.153527,-1.355769,0.605561,-4.491446,5948750,3,1,0
1752570363.462682,0.575881,0.226677,-9.642040,0.000000,0.000000,0.000000,0.404790,-1.491676,-1.291567,0.000000,0.000000,0.000000,0.761812,-0.744550,1.802704,0.169877,0.039128,-0.153527,-1.385189,0.539366,-4.484091,5948760,3,1,0
1752570363.472682,0.427595,0.194432,-9.531939,0.000000,0.000000,0.000000,0.397594,-1.485230,-1.272587,0.000000,0.000000,0.000000,0.807442,-0.641268,1.626360,0.169877,0.039128,-0.153527,-1.390093,0.482978,-4.474284,5948770,3,1,0
1752570363.482682,0.434139,0.011081,-9.493016,0.000000,0.000000,0.000000,0.392564,-1.479151,-1.255455,0.000000,0.000000,0.000000,0.690079,-0.350087,1.502914,0.169877,0.039128,-0.153527,-1.375383,0.456009,-4.464478,5948780,3,1,0
1752570363.492682,0.698997,-0.008379,-9.639311,0.000000,0.000000,0.000000,0.390414,-1.474607,-1.238942,0.000000,0.000000,0.000000,0.586538,-0.167223,1.484514,0.169877,0.039128,-0.153527,-1.323898,0.441299,-4.457122,5948790,3,1,0
1752570363.502682,0.886765,0.065024,-9.823318,0.000000,0.000000,0.000000,0.388345,-1.469866,-1.222885,0.000000,0.000000,0.000000,0.727834,-0.330377,1.372859,0.169877,0.039128,-0.153527,-1.252800,0.426589,-4.457122,5948800,3,1,0
1752570363.512682,0.763463,0.030866,-9.729930,0.000000,0.000000,0.000000,0.383273,-1.462995,-1.208209,0.000000,0.000000,0.000000,0.971157,-0.671712,1.269335,0.169882,0.039117,-0.153528,-1.206218,0.416783,-4.459574,5948810,3,1,0
1752570363.522682,0.570828,-0.037149,-9.569563,0.000000,0.000000,0.000000,0.375750,-1.454129,-1.193540,0.000000,0.000000,0.000000,1.073329,-0.809275,1.270852,0.169882,0.039117,-0.153528,-1.216025,0.411879,-4.466929,5948820,3,1,0
1752570363.532682,0.463241,0.003644,-9.670645,0.000000,0.000000,0.000000,0.367863,-1.445367,-1.179469,0.000000,0.000000,0.000000,0.996067,-0.696417,1.169138,0.169882,0.039117,-0.153528,-1.250348,0.406976,-4.471832,5948830,3,1,0
1752570363.542682,0.549969,0.088391,-9.821942,0.000000,0.000000,0.000000,0.362073,-1.436983,-1.166806,0.000000,0.000000,0.000000,1.057760,-0.463005,1.020405,0.169882,0.039117,-0.153528,-1.279768,0.409428,-4.474284,5948840,3,1,0
1752570363.552682,0.681158,-0.015025,-9.774416,0.000000,0.000000,0.000000,0.357848,-1.427272,-1.155851,0.000000,0.000000,0.000000,1.200315,-0.420267,0.830400,0.169882,0.039117,-0.153528,-1.299381,0.409428,-4.476736,5948850,3,1,0
1752570363.562682,0.691050,-0.173565,-9.679777,0.000000,0.000000,0.000000,0.352888,-1.416432,-1.146811,0.000000,0.000000,0.000000,1.276383,-0.563140,0.693910,0.169882,0.039117,-0.153528,-1.323898,0.431493,-4.479187,5948860,3,1,0
1752570363.572682,0.654089,-0.161173,-9.669127,0.000000,0.000000,0.000000,0.346230,-1.405284,-1.137979,0.000000,0.000000,0.000000,1.250856,-0.719960,0.758970,0.169882,0.039117,-0.153528,-1.365576,0.487881,-4.486543,5948870,3,1,0
1752570363.582682,0.581423,0.027940,-9.732448,0.000000,0.000000,0.000000,0.338419,-1.394889,-1.128344,0.000000,0.000000,0.000000,1.170099,-0.779592,0.796793,0.169882,0.039117,-0.153528,-1.429319,0.519752,-4.488994,5948880,3,1,0
1752570363.592682,0.553110,0.161722,-9.757305,0.000000,0.000000,0.000000,0.330573,-1.384831,-1.118834,0.000000,0.000000,0.000000,1.191194,-0.748274,0.734020,0.169882,0.039117,-0.153528,-1.520031,0.554076,-4.488994,5948890,3,1,0
1752570363.602682,0.539667,0.100386,-9.691473,0.000000,0.000000,0.000000,0.323085,-1.374377,-1.110450,0.000000,0.000000,0.000000,1.222720,-0.699901,0.584200,0.169882,0.039117,-0.153528,-1.605839,0.595754,-4.486543,5948900,3,1,0
1752570363.612682,0.566249,-0.086531,-9.645188,0.000000,0.000000,0.000000,0.316241,-1.363765,-1.103616,0.000000,0.000000,0.000000,1.205763,-0.644143,0.481943,0.169885,0.039107,-0.153530,-1.654872,0.600657,-4.481639,5948910,3,1,0
1752570363.622682,0.653448,-0.109102,-9.717270,0.000000,0.000000,0.000000,0.309526,-1.354027,-1.096863,0.000000,0.000000,0.000000,1.061460,-0.731708,0.502525,0.169885,0.039107,-0.153530,-1.676937,0.576141,-4.476736,5948920,3,1,0
1752570363.632682,0.681792,0.203204,-9.785416,0.000000,0.000000,0.000000,0.301219,-1.345816,-1.089928,0.000000,0.000000,0.000000,0.946257,-0.873655,0.537284,0.169885,0.039107,-0.153530,-1.669582,0.549172,-4.471832,5948930,3,1,0
1752570363.642682,0.660206,0.513034,-9.760221,0.000000,0.000000,0.000000,0.291828,-1.337874,-1.082677,0.000000,0.000000,0.000000,1.017786,-0.951976,0.542598,0.169885,0.039107,-0.153530,-1.618097,0.534462,-4.466929,5948940,3,1,0
1752570363.652682,0.568996,0.409300,-9.704478,0.000000,0.000000,0.000000,0.281710,-1.328849,-1.075923,0.000000,0.000000,0.000000,1.076566,-1.006880,0.433468,0.169885,0.039107,-0.153530,-1.532289,0.532011,-4.462026,5948950,3,1,0
1752570363.662682,0.529004,0.144689,-9.741695,0.000000,0.000000,0.000000,0.271469,-1.320128,-1.070114,0.000000,0.000000,0.000000,0.987539,-0.966040,0.425779,0.169885,0.039107,-0.153530,-1.444029,0.527107,-4.454671,5948960,3,1,0
1752570363.672682,0.568625,0.109660,-9.842052,0.000000,0.000000,0.000000,0.261949,-1.312285,-1.063635,0.000000,0.000000,0.000000,0.924480,-0.916100,0.522125,0.169885,0.039107,-0.153530,-1.368028,0.514849,-4.449768,5948970,3,1,0
1752570363.682682,0.605326,0.333761,-9.871240,0.000000,0.000000,0.000000,0.252308,-1.304865,-1.056252,0.000000,0.000000,0.000000,0.921220,-0.982910,0.572365,0.169885,0.039107,-0.153530,-1.314091,0.507494,-4.442412,5948980,3,1,0
1752570363.692682,0.587485,0.441372,-9.814510,0.000000,0.000000,0.000000,0.241725,-1.297053,-1.049054,0.000000,0.000000,0.000000,0.959109,-1.093567,0.486478,0.169885,0.039107,-0.153530,-1.257703,0.507494,-4.432606,5948990,3,1,0
1752570363.702682,0.470961,0.252835,-9.795354,0.000000,0.000000,0.000000,0.230217,-1.289285,-1.042974,0.000000,0.000000,0.000000,0.903373,-1.109706,0.402196,0.169885,0.039107,-0.153530,-1.206218,0.512397,-4.425251,5949000,3,1,0
1752570363.712682,0.444189,0.169080,-9.846157,0.000000,0.000000,0.000000,0.219300,-1.282439,-1.036934,0.000000,0.000000,0.000000,0.810302,-1.024229,0.466388,0.169883,0.039097,-0.153531,-1.181701,0.522204,-4.420348,5949010,3,1,0
1752570363.722682,0.479063,0.293878,-9.843885,0.000000,0.000000,0.000000,0.209354,-1.276359,-1.030060,0.000000,0.000000,0.000000,0.716303,-0.959907,0.501761,0.169883,0.039097,-0.153531,-1.196411,0.541817,-4.420348,5949020,3,1,0
1752570363.732682,0.466206,0.313683,-9.828299,0.000000,0.000000,0.000000,0.199638,-1.271264,-1.023328,0.000000,0.000000,0.000000,0.667911,-0.967597,0.486659,0.169883,0.039097,-0.153531,-1.257703,0.578592,-4.420348,5949030,3,1,0
1752570363.742682,0.451920,0.277564,-9.812898,0.000000,0.000000,0.000000,0.189421,-1.266080,-1.016724,0.000000,0.000000,0.000000,0.709091,-1.014287,0.495336,0.169883,0.039097,-0.153531,-1.350866,0.654594,-4.415444,5949040,3,1,0
1752570363.752682,0.472926,0.297673,-9.837220,0.000000,0.000000,0.000000,0.179000,-1.260654,-1.009944,0.000000,0.000000,0.000000,0.682288,-1.002339,0.485891,0.169883,0.039097,-0.153531,-1.419513,0.715885,-4.408089,5949050,3,1,0
1752570363.762682,0.494612,0.408356,-9.920671,0.000000,0.000000,0.000000,0.168970,-1.255878,-1.003532,0.000000,0.000000,0.000000,0.640000,-0.961206,0.470894,0.169883,0.039097,-0.153531,-1.463643,0.725692,-4.395831,5949060,3,1,0
1752570363.772682,0.529512,0.430072,-9.885627,0.000000,0.000000,0.000000,0.159271,-1.250682,-0.996810,0.000000,0.000000,0.000000,0.759544,-0.935333,0.515480,0.169883,0.039097,-0.153531,-1.478352,0.701176,-4.383573,5949070,3,1,0
1752570363.782682,0.454946,0.280548,-9.832097,0.000000,0.000000,0.000000,0.149455,-1.244175,-0.989828,0.000000,0.000000,0.000000,0.872030,-0.991496,0.531157,0.169883,0.039097,-0.153531,-1.458739,0.669304,-4.371315,5949080,3,1,0
1752570363.792682,0.394629,0.251522,-9.849781,0.000000,0.000000,0.000000,0.139349,-1.236396,-0.982640,0.000000,0.000000,0.000000,1.043957,-0.934239,0.564390,0.169883,0.039097,-0.153531,-1.397448,0.642336,-4.359056,5949090,3,1,0
1752570363.802682,0.424839,0.300942,-9.837663,0.000000,0.000000,0.000000,0.130586,-1.226504,-0.975138,0.000000,0.000000,0.000000,1.273786,-0.764182,0.544610,0.169883,0.039097,-0.153531,-1.304284,0.620271,-4.354153,5949100,3,1,0
1752570363.812682,0.454101,0.198054,-9.823304,0.000000,0.000000,0.000000,0.123436,-1.214509,-0.968772,0.000000,0.000000,0.000000,1.425881,-0.635634,0.403076,0.169881,0.039088,-0.153532,-1.211121,0.598206,-4.351701,5949110,3,1,0
1752570363.822682,0.552312,0.096989,-9.886168,0.000000,0.000000,0.000000,0.117269,-1.201554,-0.962999,0.000000,0.000000,0.000000,1.492257,-0.641345,0.419320,0.169881,0.039088,-0.153532,-1.135120,0.571237,-4.351701,5949120,3,1,0
1752570363.832682,0.563384,0.146878,-9.846538,0.000000,0.000000,0.000000,0.109575,-1.187703,-0.956839,0.000000,0.000000,0.000000,1.625656,-0.881692,0.469071,0.169881,0.039088,-0.153532,-1.078732,0.544269,-4.349249,5949130,3,1,0
1752570363.842682,0.484026,0.250179,-9.748915,0.000000,0.000000,0.000000,0.099159,-1.172741,-0.950160,0.000000,0.000000,0.000000,1.672887,-1.101243,0.497721,0.169881,0.039088,-0.153532,-1.027247,0.527107,-4.349249,5949140,3,1,0
1752570363.852682,0.386694,0.160070,-9.724109,0.000000,0.000000,0.000000,0.087784,-1.157846,-0.943813,0.000000,0.000000,0.000000,1.606338,-1.058859,0.371421,0.169881,0.039088,-0.153532,-0.988020,0.519752,-4.351701,5949150,3,1,0
1752570363.862682,0.402666,0.002871,-9.717546,0.000000,0.000000,0.000000,0.077849,-1.144325,-0.939199,0.000000,0.000000,0.000000,1.432387,-0.841145,0.255298,0.169881,0.039088,-0.153532,-0.983117,0.522204,-4.356604,5949160,3,1,0
1752570363.872682,0.626380,0.027113,-9.780005,0.000000,0.000000,0.000000,0.070289,-1.132422,-0.934967,0.000000,0.000000,0.000000,1.302016,-0.671727,0.249656,0.169881,0.039088,-0.153532,-1.007633,0.507494,-4.361508,5949170,3,1,0
1752570363.882682,0.737409,0.045424,-9.752721,0.000000,0.000000,0.000000,0.062677,-1.121570,-0.930925,0.000000,0.000000,0.000000,1.217274,-0.891601,0.221650,0.169881,0.039088,-0.153532,-1.049312,0.485429,-4.366411,5949180,3,1,0
1752570363.892682,0.588333,0.038312,-9.561334,0.000000,0.000000,0.000000,0.051461,-1.111258,-0.926940,0.000000,0.000000,0.000000,1.200824,-1.266261,0.244804,0.169881,0.039088,-0.153532,-1.081183,0.500139,-4.376217,5949190,3,1,0
1752570363.902682,0.380229,0.057447,-9.422533,0.000000,0.000000,0.000000,0.037184,-1.101193,-0.922408,0.000000,0.000000,0.000000,1.107277,-1.461750,0.286995,0.169881,0.039088,-0.153532,-1.098345,0.554076,-4.393379,5949200,3,1,0
1752570363.912682,0.275488,0.091966,-9.416116,0.000000,0.000000,0.000000,0.022368,-1.092635,-0.917803,0.000000,0.000000,0.000000,0.958638,-1.389433,0.249502,0.169883,0.039079,-0.153533,-1.122862,0.578592,-4.408089,5949210,3,1,0
1752570363.922682,0.409956,0.058414,-9.443381,0.000000,0.000000,0.000000,0.009096,-1.085232,-0.913716,0.000000,0.000000,0.000000,0.887031,-1.255422,0.177842,0.169883,0.039079,-0.153533,-1.164540,0.563882,-4.417896,5949220,3,1,0
1752570363.932682,0.612787,-0.035896,-9.523627,0.000000,0.000000,0.000000,-0.003651,-1.078323,-0.910479,0.000000,0.000000,0.000000,0.799072,-1.286916,0.114255,0.169883,0.039079,-0.153533,-1.208670,0.532011,-4.422799,5949230,3,1,0
1752570363.942682,0.695181,-0.120378,-9.685534,0.000000,0.000000,0.000000,-0.017685,-1.073065,-0.907891,0.000000,0.000000,0.000000,0.580463,-1.468114,0.055618,0.169883,0.039079,-0.153533,-1.223380,0.509946,-4.427702,5949240,3,1,0
1752570363.952682,0.623777,-0.079852,-9.773130,0.000000,0.000000,0.000000,-0.034033,-1.069899,-0.905565,0.000000,0.000000,0.000000,0.424850,-1.754908,0.044325,0.169883,0.039079,-0.153533,-1.208670,0.492784,-4.430154,5949250,3,1,0
1752570363.962682,0.385921,0.200450,-9.780945,0.000000,0.000000,0.000000,-0.053270,-1.067781,-0.903124,0.000000,0.000000,0.000000,0.341375,-1.962546,0.106292,0.169883,0.039079,-0.153533,-1.179250,0.473171,-4.432606,5949260,3,1,0
1752570363.972682,0.246220,0.483814,-9.776374,0.000000,0.000000,0.000000,-0.073249,-1.066571,-0.899373,0.000000,0.000000,0.000000,0.226582,-1.916456,0.237077,0.169883,0.039079,-0.153533,-1.159636,0.448654,-4.435058,5949270,3,1,0
1752570363.982682,0.238647,0.412985,-9.826788,0.000000,0.000000,0.000000,-0.091736,-1.066551,-0.895056,0.000000,0.000000,0.000000,0.150500,-1.643779,0.229292,0.169883,0.039079,-0.153533,-1.154733,0.429041,-4.437509,5949280,3,1,0
1752570363.992682,0.453214,0.284892,-9.999843,0.000000,0.000000,0.000000,-0.106296,-1.066845,-0.890909,0.000000,0.000000,0.000000,0.135281,-1.246544,0.262656,0.169883,0.039079,-0.153533,-1.140023,0.416783,-4.437509,5949290,3,1,0
1752570364.002682,0.729177,0.249256,-10.115301,0.000000,0.000000,0.000000,-0.118306,-1.067065,-0.886340,0.000000,0.000000,0.000000,0.187239,-1.212438,0.285023,0.169883,0.039079,-0.153533,-1.135120,0.411879,-4.439961,5949300,3,1,0
1752570364.012682,0.692653,0.167685,-10.060439,0.000000,0.000000,0.000000,-0.132296,-1.066236,-0.881375,0.000000,0.000000,0.000000,0.360887,-1.586653,0.399822,0.169884,0.039070,-0.153535,-1.157185,0.406976,-4.447316,5949310,3,1,0
