time_stamp,data_value
1752570375.131217,0.031476
1752570375.150803,0.031476
1752570375.172607,0.031476
1752570375.175498,0.031476
1752570375.190895,0.031476
1752570375.211372,0.031476
1752570375.231006,0.031476
1752570375.251368,0.031476
1752570375.272273,0.031476
1752570375.292654,0.031476
1752570375.293233,0.031476
1752570375.314334,0.031476
1752570375.331854,0.031476
1752570375.351346,0.031476
1752570375.370135,0.031476
1752570375.389978,0.031476
1752570375.410708,0.031476
1752570375.410812,0.031476
1752570375.430096,0.031476
1752570375.449885,0.031476
1752570375.449998,0.031476
1752570375.470000,0.031476
1752570375.489949,0.031476
1752570375.510071,0.031476
1752570375.512511,0.031476
1752570375.530380,0.031476
1752570375.550135,0.031476
1752570375.571066,0.031476
1752570375.590374,0.031476
1752570375.610434,0.031476
1752570375.610682,0.031476
1752570375.631052,0.031476
1752570375.654084,0.031476
1752570375.670761,0.031476
1752570375.690058,0.031476
1752570375.709892,0.031476
1752570375.730470,0.031476
1752570375.750638,0.031476
1752570375.771005,0.031476
1752570375.790034,0.031476
1752570375.809985,0.031476
1752570375.830509,0.031476
1752570375.830956,0.031476
1752570375.850730,0.031476
1752570375.870017,0.031476
1752570375.891828,0.031476
1752570375.910434,0.031476
1752570375.930127,0.031476
1752570375.950378,0.031476
1752570375.969937,0.031476
1752570375.990043,0.031476
1752570376.011878,0.031476
1752570376.030534,0.031476
1752570376.049993,0.031476
1752570376.071428,0.031476
1752570376.089762,0.031476
1752570376.110015,0.031476
1752570376.130242,0.031476
1752570376.150169,0.031476
1752570376.169999,0.031476
1752570376.190062,0.031476
1752570376.190215,0.031476
1752570376.210068,0.031476
1752570376.230230,0.031476
1752570376.250100,0.031476
1752570376.250435,0.031476
1752570376.270995,0.031476
1752570376.271728,0.031476
1752570376.292137,0.031476
1752570376.311730,0.031476
1752570376.312453,0.031476
1752570376.331861,0.031476
1752570376.351806,0.031476
1752570376.371070,0.031476
1752570376.391155,0.031476
1752570376.394684,0.031476
1752570376.412293,0.031476
1752570376.431051,0.031476
1752570376.451132,0.031476
1752570376.470990,0.283286
1752570376.491028,0.283286
1752570376.511762,0.283286
1752570376.530256,0.283286
1752570376.550889,0.283286
1752570376.552007,0.283286
1752570376.570630,0.283286
1752570376.570930,0.283286
1752570376.590388,0.283286
1752570376.610900,0.472144
1752570376.611283,0.472144
1752570376.630251,0.472144
1752570376.650145,0.472144
1752570376.670046,0.472144
1752570376.690005,0.472144
1752570376.690101,0.472144
1752570376.710032,0.472144
1752570376.710128,0.472144
1752570376.730322,0.629525
1752570376.750474,0.629525
1752570376.769944,0.629525
1752570376.790062,0.629525
1752570376.810667,0.629525
1752570376.811536,0.629525
1752570376.830234,0.692477
1752570376.850020,0.692477
1752570376.870059,0.692477
1752570376.890601,0.692477
1752570376.911485,0.692477
1752570376.930475,0.692477
1752570376.951126,0.723953
1752570376.970334,0.723953
1752570376.971138,0.723953
1752570376.990357,0.723953
1752570377.009976,0.723953
1752570377.030988,0.723953
1752570377.052929,0.755430
1752570377.053535,0.755430
1752570377.071006,0.755430
1752570377.090548,0.755430
1752570377.110039,0.755430
1752570377.110083,0.755430
1752570377.130954,0.755430
1752570377.131995,0.755430
1752570377.150895,0.786906
1752570377.170170,0.786906
1752570377.190120,0.786906
1752570377.210544,0.786906
1752570377.230348,0.849858
1752570377.250896,0.849858
1752570377.269900,0.849858
1752570377.290323,0.849858
1752570377.311923,0.944287
1752570377.312660,0.944287
1752570377.330686,0.944287
1752570377.350152,0.944287
1752570377.370567,1.070192
1752570377.390155,1.070192
1752570377.410366,1.070192
1752570377.433491,1.196097
1752570377.435409,1.196097
1752570377.453534,1.196097
1752570377.470614,1.196097
1752570377.470804,1.196097
1752570377.490714,1.290526
1752570377.492673,1.290526
1752570377.510469,1.290526
1752570377.530307,1.290526
1752570377.550619,1.384954
1752570377.570299,1.384954
1752570377.590053,1.384954
1752570377.610780,1.479383
1752570377.630672,1.479383
1752570377.654235,1.573812
1752570377.672238,1.573812
1752570377.692288,1.573812
1752570377.711955,1.668240
1752570377.731569,1.668240
1752570377.751814,1.731193
1752570377.771426,1.731193
1752570377.772359,1.731193
1752570377.791172,1.825622
1752570377.812076,1.825622
1752570377.831872,1.888574
1752570377.851599,1.888574
1752570377.871365,1.951527
1752570377.891285,1.951527
1752570377.911450,2.014479
1752570377.911919,2.014479
1752570377.930980,2.014479
1752570377.950130,2.045955
1752570377.970776,2.045955
1752570377.970845,2.045955
1752570377.991510,2.108908
1752570377.991594,2.108908
1752570378.009955,2.108908
1752570378.011020,2.108908
1752570378.030173,2.171860
1752570378.050600,2.203336
1752570378.070525,2.203336
1752570378.091570,2.234813
1752570378.092811,2.234813
1752570378.110674,2.234813
1752570378.130380,2.266289
1752570378.130952,2.266289
1752570378.150609,2.266289
1752570378.170588,2.329242
1752570378.190988,2.360718
1752570378.211154,2.360718
1752570378.230519,2.360718
1752570378.230972,2.360718
1752570378.251064,2.360718
1752570378.272399,2.392194
1752570378.291316,2.423670
1752570378.311425,2.423670
1752570378.330536,2.455146
1752570378.351058,2.486623
1752570378.370764,2.486623
1752570378.391406,2.518099
1752570378.410632,2.518099
1752570378.410817,2.518099
1752570378.430485,2.518099
1752570378.450907,2.549575
1752570378.471419,2.549575
1752570378.471562,2.549575
1752570378.491238,2.549575
1752570378.511190,2.581051
1752570378.530776,2.581051
1752570378.550704,2.581051
1752570378.570487,2.612528
1752570378.590984,2.612528
1752570378.611684,2.644004
1752570378.631684,2.644004
1752570378.651926,2.644004
1752570378.670604,2.675480
1752570378.670742,2.675480
1752570378.690324,2.706956
1752570378.710424,2.706956
1752570378.731433,2.738432
1752570378.732936,2.738432
1752570378.750912,2.738432
1752570378.770589,2.738432
1752570378.790908,2.769909
1752570378.810730,2.769909
1752570378.810747,2.769909
1752570378.830884,2.801385
1752570378.851607,2.801385
1752570378.870792,2.832861
1752570378.871413,2.832861
1752570378.890966,2.864337
1752570378.891703,2.864337
1752570378.910354,2.864337
1752570378.930822,2.864337
1752570378.951340,2.927290
1752570378.971792,2.958766
1752570378.993684,2.958766
1752570379.012206,2.990242
1752570379.033201,3.021719
1752570379.051694,3.053195
1752570379.071603,3.053195
1752570379.091502,3.084671
1752570379.112159,3.116147
1752570379.132246,3.147624
1752570379.151129,3.210576
1752570379.171335,3.210576
1752570379.191447,3.242052
1752570379.212679,3.273529
1752570379.231309,3.305005
1752570379.251174,3.336481
1752570379.271275,3.336481
1752570379.290523,3.336481
1752570379.291314,3.336481
1752570379.312139,3.399433
1752570379.331042,3.430910
1752570379.351310,3.462386
